id,tokens,bio_tags,sentiment_tags,aspects
105,"['light', 'weight', ',', 'soft', 'hand', 'sweater', '.', 'buy', 'it', 'for', 'color', '(', 'or', 'arm', 'coverage', ')', 'not', 'warmth', '.', 'because', 'it', ""'s"", 'fine', 'gauge', ',', 'it', 'snags', ',', 'have', 'a', 'crochet', 'hook', 'ready', '.', 'glad', 'i', 'sized', 'up', '2.', 'kept', 'it', 'for', 'late', 'summer/fall', 'due', 'to', 'shade', 'of', 'yellow/', 'gold', '.', 'not', '(', 'for', 'me', ')', 'a', 'spring', 'color', '.', 'good', 'for', 'layering', 'as', 'is', 'so', 'light', 'weight', '.', 'also', 'good', 'for', 'covering', 'illfitting', 'arm', 'holes', '.']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
53,"['adorable', '!', 'just', 'what', 'i', 'wanted', '.', 'great', 'color', '!']","['O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', '[SEP]']","['O', '[SEP]', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
1,"['i', 'love', 'this', 'mustard', 'yellow', 'color', '.', 'i', 'have', 'slightly', 'freckled', 'pale', 'skin', ',', 'green/hazel', 'eyes', ',', 'and', 'light', 'brown', 'hair', '.', 'i', 'was', 'pleasantly', 'surprised', 'how', 'lovely', 'it', 'looks', 'on', 'me', '.', 'i', 'machine', 'wash', 'it', 'in', 'a', 'tightlywoven', 'mesh', 'washing', 'bag', 'and', 'lay', 'it', 'flat', 'to', 'dry', 'and', 'it', 'still', 'looks', 'new', '.', 'my', 'only', 'complaint', 'so', 'far', 'is', 'that', 'the', 'sleeves', 'are', 'not', 'full', 'length', '.', 'one', 'more', 'thing', ':', 'i', 'probably', 'could', 'have', 'gotten', 'by', 'with', 'this', 'in', 'a', 'm', 'instead', 'of', 'a', 'l', 'as', 'it', 'is', 'slightly', 'big', ',', 'but', 'it', 'still', 'looks', 'flattering', 'and', 'i', 'do', ""n't"", 'mind', 'it', 'being', 'a', 'bit', 'loose', '.']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'N'}"
49,"['my', 'favorite', 'cardigan', '.', 'now', 'i', 'want', 'a', 'bunch', 'of', 'other', 'colors', '.']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
80,"['this', 'is', 'a', 'fine', 'cardigan', ',', 'but', 'i', 'was', ""n't"", 'blown', 'away', 'by', 'it', '.', 'i', 'wear', 'a', 'size', '1820', 'so', 'i', 'bought', 'the', '2x', ',', 'which', 'i', 'would', 'say', 'was', 'a', 'little', 'bit', 'small', '.', 'i', 'think', 'the', '3x', 'would', 'be', 'too', 'big', ',', 'but', 'i', 'wish', 'the', 'arms', 'and', 'shoulders', 'were', 'more', 'generous', '.', 'the', 'fabric', 'is', 'a', 'good', 'medium', 'to', 'light', 'weight', 'and', 'the', 'color', 'is', 'great', '.', 'it', ""'s"", 'just', 'a', 'pretty', 'boring', 'cardigan', 'for', 'the', 'price', '.', 'it', ""'s"", 'not', 'that', 'much', 'more', 'special', 'than', 'the', 'one', 'i', 'got', 'at', 'target', '.', 'i', 'am', 'keep', 'ok', 'it', ',', 'but', 'i', 'would', 'not', 'buy', 'it', 'again', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'N', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
205,"['i', 'had', 'high', 'hopes', 'for', 'this', 'top', 'but', 'unfortunately', 'i', 'do', ""n't"", 'like', 'it', 'at', 'all', '.', 'it', 'is', ""n't"", 'tunic', 'length', 'on', 'me', '(', '5', ""'"", 'and', 'the', 'fabric', 'feels', 'very', 'cheap', 'and', 'looks', 'plasticky', 'and', 'shiny', '.', 'sadly', 'i', ""'ll"", 'be', 'returning', 'this', 'one', '.', 'fortunately', 'the', 'other', 'top', 'i', 'ordered', 'with', 'this', 'one', 'is', 'amazing', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'N', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
34,"['the', 'perfect', 'little', 'cardi', '!', 'it', ""'s"", 'really', 'simple', ',', 'yet', 'one', 'of', 'my', 'favourite', 'cardis', 'to', 'date', '.', 'the', 'fabric', 'is', 'soft', ',', 'the', 'length', 'is', 'just', 'right', ',', 'and', 'the', 'quality', 'is', 'really', 'good', 'for', 'the', 'price', '.', 'an', 'absolute', 'yearround', 'staple', '!', 'i', 'normally', 'wear', 'an', 'xs', ',', 'but', 'this', 'is', 'stretchy', 'and', 's', 'fits', 'me', 'perfectly', '.']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'P', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
263,"['a', 'bit', 'tight', 'thru', 'the', 'chest', 'but', 'i', 'just', 'wear', 'tank', 'under', 'and', 'leave', 'some', 'buttons', 'undone', '.', 'always', 'get', 'compliments', '.']","['O', 'O', 'O', 'O', 'O', 'B-width', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'O'}"
91,"['love', 'the', 'color', 'on', 'this', 'one', '!', 'gorgeous', 'goldenrod', ',', 'maybe', 'slightly', 'less', 'orangey', 'than', 'in', 'the', 'picture', '.', 'perfect', 'for', 'fall', 'or', 'a', 'random', 'pop', 'of', 'color', 'unfortunately', 'i', 'should', 'have', 'sized', 'up', '(', 'i', ""'m"", 'tall/thin', 'and', 'should', ""'ve"", 'opted', 'for', 'a', 'medium', 'to', 'get', 'a', 'more', 'relaxed', 'fit', ')', 'because', 'the', 'material', 'is', 'very', 'thin', 'and', 'does', ""n't"", 'look', 'great', 'when', 'pulled', 'taut', 'against', 'a', 'shirt', 'underneath', '(', 'with', 'regard', 'to', 'sleeves', ',', 'printed', 'shirts', ',', 'etc', ')', '.', 'will', 'probably', 'wear', 'with', 'solid', 'colored', 'tank', 'tops', 'in', 'warmer', 'weather', '.', '#', 'forgoodmeasure']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
52,"['this', 'is', 'a', 'staple', 'item', 'and', 'color', 'for', 'every', 'closet', '.', 'i', 'have', 'already', 'paired', 'this', 'with', 'about', '15', 'things', 'in', 'my', 'closet', 'and', 'need', 'to', 'give', 'it', 'a', 'break', '.', 'so', 'very', 'in', 'right', 'now', '!', 'love', 'it', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
264,"['i', ""'m"", '5', ""'"", '7', 'so', 'this', 'is', 'more', 'of', 'a', 'long', 'shirt', 'than', 'a', 'tunic', ',', 'but', 'i', 'think', 'i', 'can', 'still', 'wear', 'it', 'over', 'leggings', 'and', 'it', 'will', 'look', 'ok.', 'its', 'a', 'little', 'tighter', 'through', 'the', 'chest', 'than', 'i', 'thought', 'it', ""'d"", 'be', 'but', 'it', 'still', 'fits', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'O'}"
241,"['a', 'great', 'blouse', 'to', 'wear', 'with', 'tights', 'or', 'skirt', '.', 'it', ""'s"", 'nice', 'that', ""'s"", 'it', ""'s"", 'long', 'enough', 'to', 'cover', 'my', 'backside', 'when', 'wearing', 'tights', 'too', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'P', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
13,"['love', 'this', 'cardie', '!', 'the', 'color', 'is', 'beautiful', ',', 'the', 'fit', 'is', 'wonderful', '!', 'i', ""'m"", '5', ""'"", '7', 'with', 'small', 'shoulders', 'and', 'medium', 'bust.the', 'medium', 'fits', 'well', '.', 'i', 'can', 'button', 'the', 'first', 'few', 'buttons', 'if', 'i', 'want', ',', 'or', 'leave', 'them', 'open', '.', 'ordering', 'another', 'color', 'soon', '!']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'B-overall', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'B-P', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
88,"['i', 'feel', 'like', 'the', 'cut', 'of', 'the', 'sweater', 'is', ""n't"", 'the', 'most', 'flatter', 'especially', 'for', 'anyone', 'who', 'has', 'a', 'larger', 'chest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
166,"['it', ""'s"", 'a', 'little', 'boxy', 'for', 'my', 'taste', 'but', 'i', 'ordered', 'a', 'size', 'up', 'because', 'that', ""'s"", 'all', 'that', 'was', 'available']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
302,"['this', 'just', 'fit', 'too', 'snugly', 'through', 'the', 'hip', ',', 'causing', 'it', 'to', 'puff', 'above', 'and', 'make', 'my', 'midsection', 'look', 'bulgy', '.', 'if', 'it', 'were', 'a', 'little', 'wider', 'at', 'the', 'hip', 'and', 'a', 'tiny', 'bit', 'shorter', '(', 'short', 'waisted', ')', 'it', 'may', 'have', 'worked', 'for', 'me']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-width', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'O', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'O'}"
134,"['the', 'color', 'is', 'rich', 'and', 'vibrant', 'and', 'as', 'the', 'current', 'trend', 'goes', ',', 'can', 'be', 'pared', 'with', 'a', 'royal', 'blue', 'or', 'bandw', 'stripes/polka', 'dots', 'shirt/dress', '.', 'it', 'is', 'versatile', 'in', 'use', 'and', 'the', 'fit', 'is', 'just', 'as', 'i', 'imagined', ',', 'not', 'too', 'loose', 'and', 'definitely', 'not', 'tight', 'to', 'were', 'if', 'you', 'had', 'a', 'shirt', 'underneath', ',', 'the', 'sleeve', 'shape', 'would', ""n't"", 'be', 'distractingly', 'obvious', '.', 'my', 'only', 'qualm', 'with', 'it', 'is', 'it', 'has', 'to', 'be', 'hand', 'washed', 'and', 'dried', 'flat', 'which', 'can', 'slow', 'down', 'a', 'busy', 'life', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
295,"['wanted', 'this', 'to', 'fit', 'like', 'the', 'medium', 'format', 'tunics', 'i', 'love', 'but', 'this', 'was', 'much', 'tighter', 'in', 'the', 'arms', 'and', 'hips', '.', 'returned']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-sleeve', 'O', 'B-width', '[SEP]', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-N', 'O', 'B-N', '[SEP]', 'O']","{'overall': 'O', 'length': 'O', 'width': 'N', 'shoulder': 'O', 'sleeve': 'N'}"
243,"['love', 'the', 'weight', 'of', 'the', 'material', '.', 'it', ""'s"", 'soft', 'and', 'although', 'i', 'do', ""n't"", 'love', 'poly', ',', 'it', 'has', 'a', 'nice', 'look/feel', 'to', 'it', '.', 'it', 'fits', 'perfectly', 'and', 'the', 'colors', 'are', 'nice', '.', 'it', ""'s"", 'not', 'too', 'bright', '.', 'looks', 'great', 'with', 'black', 'leggings', ',', 'brown', 'boots', 'and', 'a', 'leather', 'belt', '.']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{'overall': 'P', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
54,"['i', 'adore', 'this', 'color', ',', 'i', 'just', 'wish', 'the', 'fabric', 'were', 'better', '.', 'not', 'particularly', 'warm', ',', 'either', ',', 'tbh', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
50,"['loved', 'upon', 'receiving', 'it', '.', 'wore', 'it', 'once', 'and', 'it', 'began', 'unravelling', '.']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","['O', 'O', 'O', 'O', '[SEP]', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '[SEP]']","{'overall': 'O', 'length': 'O', 'width': 'O', 'shoulder': 'O', 'sleeve': 'O'}"
